2.615155905700135e-05	0.14999854564666748	2.615155905700135e-05
2.5398457445651836e-05	62.739460945129395	7.531016113495134e-07
2.426591853838143e-05	124.30501353740692	1.1325389072704072e-06
2.3128499928042932e-05	185.48233538866043	1.137418610338497e-06
2.2172245021727416e-05	247.8284184038639	9.562549063155166e-07
2.121798792749873e-05	307.4785703718662	9.54257094228686e-07
2.0488370911521736e-05	371.1228561103344	7.296170159769934e-07
2.000025328702041e-05	432.2884491086006	4.881176245013249e-07
1.9714422124342206e-05	495.7936573922634	2.8583116267820493e-07
1.960840475591374e-05	556.1320395171642	1.0601736842846466e-07
1.9602793805952038e-05	619.964215785265	5.610949961703642e-09
1.9614848439675916e-05	682.4572026133537	-1.2054633723878092e-08
