0.000952513593123541	0.07189501821994781	0.000952513593123541
0.0009524204725923518	22.79353827238083	9.312053118925093e-08
0.000952329846330889	45.5102334022522	9.062626146283479e-08
0.0009522031368503671	68.30580930411816	1.2670948052189053e-07
0.0009521232245418324	90.83176988363266	7.991230853464978e-08
0.0009520251565167131	113.74787674844265	9.806802511930831e-08
0.0009519497244312607	136.5082300454378	7.543208545236681e-08
0.0009518829400639213	159.23774003982544	6.67843673394803e-08
0.0009518062077366014	182.03579227626324	7.673232731988337e-08
0.0009517492177736273	204.78266048431396	5.6989962974132204e-08
0.0009516999978478106	228.5234458297491	4.9219925816611394e-08
0.0009516478996034908	252.48519203066826	5.20982443198573e-08
0.0009516109788015201	275.3351115435362	3.6920801970720916e-08
0.0009515779653049259	298.23814441263676	3.3013496594119264e-08
0.0009515389449444488	321.48996564745903	3.902036047715666e-08
0.0009515066391213244	344.311114102602	3.2305823124381856e-08
0.0009514721415215706	367.1110450476408	3.449759975382091e-08
0.0009514330037045811	389.9254597425461	3.9137816989446433e-08
0.0009514026706558909	412.827232837677	3.033304869022764e-08
0.0009513690637743159	435.5826214104891	3.360688157502765e-08
0.0009513365071691448	458.6164415180683	3.2556605171095085e-08
0.0009513116083120533	481.41799442470074	2.489885709145833e-08
0.000951287218990471	504.15598444640636	2.4389321582295176e-08
0.0009512664733630667	526.8713368922472	2.0745627404318567e-08
0.0009512500751671252	549.7151883095503	1.6398195941532898e-08
0.0009512328430843136	572.3286352008581	1.723208281156994e-08
0.0009512192425768346	595.1098623722792	1.3600507479017039e-08
0.000951206758831175	617.8956313878298	1.248374565960414e-08
0.000951196308300867	640.562905818224	1.0450530307988017e-08
0.0009511880853775409	663.1629613041878	8.222923326083563e-09
0.0009511806887581661	685.7747465372086	7.396619374822923e-09
0.0009511765758831611	708.5356184244156	4.1128750049787555e-09
0.0009511719377361462	731.311090439558	4.638147014894567e-09
0.0009511709543653498	754.0049066841602	9.833707964677224e-10
0.0009511673796382746	776.8517877906561	3.5747270751146365e-09
0.0009511668556910786	799.6144583523273	5.239471960677769e-10
0.0009511654946680349	822.5633416473866	1.3610230437241175e-09
0.0009511646722382901	845.3057250082493	8.224297447494838e-10
0.0009511639998301129	867.8984803110361	6.724081772066168e-10
0.0009511642556205404	890.6602869778872	-2.557904274676226e-10
